experiments_all_line,scenario,scenario_label,domain,language,language_label,lang_id,expected_language,agent_llm,agent_family,normalized_agent_llm,simulation_source,results_json,role,turn_count,target_turn_count,non_target_turn_count,english_turn_count,language_correctness,non_target_share,english_share,detected_lang_proportion,detected_lang_proportion_json
115,l2_tools,L2 Tools,airline,tool_mix_5,Mix 5,tool_mix_5,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_airline_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_airline_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,agent,666,666,0,666,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
115,l2_tools,L2 Tools,airline,tool_mix_5,Mix 5,tool_mix_5,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_airline_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_airline_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,user,509,506,3,506,0.994106,0.005894,0.994106,en_0.994|uk_0.004|it_0.002,"{""en"":0.994106,""it"":0.001965,""uk"":0.003929}"
116,l2_tools,L2 Tools,airline,tool_mix_5,Mix 5,tool_mix_5,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,agent,821,821,0,821,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
116,l2_tools,L2 Tools,airline,tool_mix_5,Mix 5,tool_mix_5,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,user,699,696,3,696,0.995708,0.004292,0.995708,en_0.996|it_0.004,"{""en"":0.995708,""it"":0.004292}"
117,l2_tools,L2 Tools,airline,vietnamese,VI,vi,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_airline_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_airline_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,agent,697,697,0,697,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
117,l2_tools,L2 Tools,airline,vietnamese,VI,vi,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_airline_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_airline_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,user,545,540,5,540,0.990826,0.009174,0.990826,en_0.991|fa_0.002|gu_0.002|it_0.002|kn_0.002|pt_0.002,"{""en"":0.990826,""fa"":0.001835,""gu"":0.001835,""it"":0.001835,""kn"":0.001835,""pt"":0.001835}"
118,l2_tools,L2 Tools,airline,vietnamese,VI,vi,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,agent,790,790,0,790,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
118,l2_tools,L2 Tools,airline,vietnamese,VI,vi,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_airline_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,user,669,667,2,667,0.99701,0.00299,0.99701,en_0.997|it_0.003,"{""en"":0.99701,""it"":0.00299}"
119,l2_tools,L2 Tools,retail,chinese,ZH,zh,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools/results.json,agent,1704,1704,0,1704,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
119,l2_tools,L2 Tools,retail,chinese,ZH,zh,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools/results.json,user,1430,1424,6,1424,0.995804,0.004196,0.995804,en_0.996|de_0.001|ja_0.001|nl_0.001|ru_0.001|sv_0.001,"{""de"":0.001399,""en"":0.995804,""ja"":0.000699,""nl"":0.000699,""ru"":0.000699,""sv"":0.000699}"
120,l2_tools,L2 Tools,retail,chinese,ZH,zh,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools/results.json,agent,1907,1907,0,1907,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
120,l2_tools,L2 Tools,retail,chinese,ZH,zh,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools/results.json,user,1683,1663,20,1663,0.988116,0.011884,0.988116,en_0.988|fr_0.005|de_0.004|uk_0.002|id_0.001,"{""de"":0.003565,""en"":0.988116,""fr"":0.005348,""id"":0.001188,""uk"":0.001783}"
121,l2_tools,L2 Tools,retail,filipino,TL,tl,en,azure/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools/results.json,agent,1730,1730,0,1730,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
121,l2_tools,L2 Tools,retail,filipino,TL,tl,en,azure/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools/results.json,user,1464,1459,5,1459,0.996585,0.003415,0.996585,en_0.997|de_0.003|it_0.001,"{""de"":0.002732,""en"":0.996585,""it"":0.000683}"
122,l2_tools,L2 Tools,retail,filipino,TL,tl,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools/results.json,agent,1924,1924,0,1924,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
122,l2_tools,L2 Tools,retail,filipino,TL,tl,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_tl_tools/results.json,user,1673,1651,22,1651,0.98685,0.01315,0.98685,en_0.987|fr_0.005|de_0.004|id_0.001|sv_0.001|it_0.001|ru_0.001|uk_0.001,"{""de"":0.003586,""en"":0.98685,""fr"":0.00538,""id"":0.001195,""it"":0.000598,""ru"":0.000598,""sv"":0.001195,""uk"":0.000598}"
123,l2_tools,L2 Tools,retail,indonesian,ID,id,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_id_tools,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_id_tools/results.json,agent,1735,1735,0,1735,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
123,l2_tools,L2 Tools,retail,indonesian,ID,id,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_id_tools,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_id_tools/results.json,user,1412,1405,7,1405,0.995042,0.004958,0.995042,en_0.995|fr_0.002|hi_0.001|ru_0.001|sv_0.001|ta_0.001,"{""en"":0.995042,""fr"":0.002125,""hi"":0.000708,""ru"":0.000708,""sv"":0.000708,""ta"":0.000708}"
124,l2_tools,L2 Tools,retail,indonesian,ID,id,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_id_tools,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_id_tools/results.json,agent,1911,1911,0,1911,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
124,l2_tools,L2 Tools,retail,indonesian,ID,id,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_id_tools,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_id_tools/results.json,user,1689,1670,19,1670,0.988751,0.011249,0.988751,en_0.989|fr_0.005|de_0.004|id_0.002|ro_0.001,"{""de"":0.003552,""en"":0.988751,""fr"":0.005329,""id"":0.001776,""ro"":0.000592}"
125,l2_tools,L2 Tools,retail,thai,TH,th,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_th_tools/results.json,agent,1740,1740,0,1740,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
125,l2_tools,L2 Tools,retail,thai,TH,th,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_th_tools/results.json,user,1430,1422,8,1422,0.994406,0.005594,0.994406,en_0.994|fr_0.002|es_0.001|bg_0.001|la_0.001|ru_0.001,"{""bg"":0.000699,""en"":0.994406,""es"":0.001399,""fr"":0.002098,""la"":0.000699,""ru"":0.000699}"
126,l2_tools,L2 Tools,retail,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools/results.json,agent,1905,1905,0,1905,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
126,l2_tools,L2 Tools,retail,thai,TH,th,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_th_tools/results.json,user,1689,1669,20,1669,0.988159,0.011841,0.988159,en_0.988|fr_0.005|de_0.003|id_0.001|it_0.001|pl_0.001|ru_0.001|uk_0.001,"{""de"":0.00296,""en"":0.988159,""fr"":0.005329,""id"":0.001184,""it"":0.000592,""pl"":0.000592,""ru"":0.000592,""uk"":0.000592}"
127,l2_tools,L2 Tools,retail,tool_mix_2,Mix 2,tool_mix_2,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi/results.json,agent,1751,1751,0,1751,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
127,l2_tools,L2 Tools,retail,tool_mix_2,Mix 2,tool_mix_2,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi/results.json,user,1445,1436,9,1436,0.993772,0.006228,0.993772,en_0.994|ru_0.001|es_0.001|fr_0.001|id_0.001|ja_0.001|te_0.001|tr_0.001|uk_0.001,"{""en"":0.993772,""es"":0.000692,""fr"":0.000692,""id"":0.000692,""ja"":0.000692,""ru"":0.001384,""te"":0.000692,""tr"":0.000692,""uk"":0.000692}"
128,l2_tools,L2 Tools,retail,tool_mix_2,Mix 2,tool_mix_2,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi/results.json,agent,1879,1879,0,1879,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
128,l2_tools,L2 Tools,retail,tool_mix_2,Mix 2,tool_mix_2,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_bi/results.json,user,1673,1653,20,1653,0.988045,0.011955,0.988045,en_0.988|fr_0.005|de_0.004|id_0.002|it_0.001|nl_0.001|sv_0.001,"{""de"":0.003586,""en"":0.988045,""fr"":0.004782,""id"":0.001793,""it"":0.000598,""nl"":0.000598,""sv"":0.000598}"
129,l2_tools,L2 Tools,retail,tool_mix_3,Mix 3,tool_mix_3,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri/results.json,agent,1746,1746,0,1746,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
129,l2_tools,L2 Tools,retail,tool_mix_3,Mix 3,tool_mix_3,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri/results.json,user,1450,1442,8,1442,0.994483,0.005517,0.994483,en_0.994|uk_0.002|de_0.001|ru_0.001|ja_0.001,"{""de"":0.001379,""en"":0.994483,""ja"":0.00069,""ru"":0.001379,""uk"":0.002069}"
130,l2_tools,L2 Tools,retail,tool_mix_3,Mix 3,tool_mix_3,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri/results.json,agent,1972,1972,0,1972,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
130,l2_tools,L2 Tools,retail,tool_mix_3,Mix 3,tool_mix_3,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_tri/results.json,user,1761,1741,20,1741,0.988643,0.011357,0.988643,en_0.989|fr_0.005|de_0.003|id_0.001|ja_0.001|pl_0.001|ru_0.001|uk_0.001,"{""de"":0.002839,""en"":0.988643,""fr"":0.005111,""id"":0.001136,""ja"":0.000568,""pl"":0.000568,""ru"":0.000568,""uk"":0.000568}"
131,l2_tools,L2 Tools,retail,tool_mix_4,Mix 4,tool_mix_4,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth/results.json,agent,1812,1812,0,1812,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
131,l2_tools,L2 Tools,retail,tool_mix_4,Mix 4,tool_mix_4,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth/results.json,user,1510,1506,4,1506,0.997351,0.002649,0.997351,en_0.997|de_0.001|fa_0.001|fr_0.001|uk_0.001,"{""de"":0.000662,""en"":0.997351,""fa"":0.000662,""fr"":0.000662,""uk"":0.000662}"
132,l2_tools,L2 Tools,retail,tool_mix_4,Mix 4,tool_mix_4,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth/results.json,agent,1975,1975,0,1975,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
132,l2_tools,L2 Tools,retail,tool_mix_4,Mix 4,tool_mix_4,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_fourth/results.json,user,1745,1721,24,1721,0.986246,0.013754,0.986246,en_0.986|fr_0.005|de_0.003|ru_0.002|uk_0.001|id_0.001|it_0.001|pl_0.001|sv_0.001,"{""de"":0.002865,""en"":0.986246,""fr"":0.005158,""id"":0.000573,""it"":0.000573,""pl"":0.000573,""ru"":0.002292,""sv"":0.000573,""uk"":0.001146}"
133,l2_tools,L2 Tools,retail,tool_mix_5,Mix 5,tool_mix_5,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,agent,1790,1790,0,1790,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
133,l2_tools,L2 Tools,retail,tool_mix_5,Mix 5,tool_mix_5,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,user,1500,1493,7,1493,0.995333,0.004667,0.995333,en_0.995|fr_0.002|id_0.001|it_0.001|ja_0.001|ru_0.001,"{""en"":0.995333,""fr"":0.002,""id"":0.000667,""it"":0.000667,""ja"":0.000667,""ru"":0.000667}"
134,l2_tools,L2 Tools,retail,tool_mix_5,Mix 5,tool_mix_5,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,agent,1946,1946,0,1946,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
134,l2_tools,L2 Tools,retail,tool_mix_5,Mix 5,tool_mix_5,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi/results.json,user,1747,1725,22,1725,0.987407,0.012593,0.987407,en_0.987|fr_0.005|de_0.004|id_0.002|ca_0.001|es_0.001|ru_0.001,"{""ca"":0.000572,""de"":0.004007,""en"":0.987407,""es"":0.000572,""fr"":0.005152,""id"":0.001717,""ru"":0.000572}"
135,l2_tools,L2 Tools,retail,vietnamese,VI,vi,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,agent,1743,1743,0,1743,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
135,l2_tools,L2 Tools,retail,vietnamese,VI,vi,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_retail_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,user,1442,1437,5,1437,0.996533,0.003467,0.996533,en_0.997|de_0.001|fa_0.001|fr_0.001|nl_0.001|tl_0.001,"{""de"":0.000693,""en"":0.996533,""fa"":0.000693,""fr"":0.000693,""nl"":0.000693,""tl"":0.000693}"
136,l2_tools,L2 Tools,retail,vietnamese,VI,vi,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,agent,1948,1948,0,1948,1.0,0.0,1.0,en_1.000,"{""en"":1.0}"
136,l2_tools,L2 Tools,retail,vietnamese,VI,vi,en,vertex_ai/qwen/qwen3-235b-a22b-instruct-2507-maas,qwen-3-235b-it,qwen-3-235b-it,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools,data/simulations/l2_tools/english_tool_experiments_retail_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_vi_tools/results.json,user,1730,1711,19,1711,0.989017,0.010983,0.989017,en_0.989|fr_0.005|de_0.003|id_0.002|ja_0.001,"{""de"":0.003468,""en"":0.989017,""fr"":0.005202,""id"":0.001734,""ja"":0.000578}"
137,l2_tools,L2 Tools,telecom,chinese,ZH,zh,en,openai/gpt-5-mini,gpt-5-mini,gpt-5-mini,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools,data/simulations/l2_tools/english_tool_experiments_telecom_gpt-5-mini_qwen3-235b-a22b-instruct-2507-maas_english_zh_tools/results.json,agent,2987,2986,1,2986,0.999665,0.000335,0.999665,en_1.000|pa_0.000,"{""en"":0.999665,""pa"":0.000335}"
