scenario_label,domain,language_label,role,agent_family,task_id,trial,turn_idx,expected_language,detected_language,drift_cause,after_tool_result,excluded_from_agent_language_correctness,previous_other_role_detected_language,text_snippet,simulation_source
L2 Interaction,airline,TL,user,gpt-5-mini,20,1,11,tl,en,follows_agent_drift,False,False,en,"flight_number: HAT069 payment_split: [{""payment_id"":""certificate_7504069"",""amount"":121}] yes",data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,gpt-5-mini,20,1,28,tl,en,follows_agent_drift,False,False,en,"{""payment_split"": [{""payment_id"":""credit_card_4421486"",""amount"":255}], ""confirm"":""yes""}",data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,gpt-5-mini,23,1,14,tl,en,follows_agent_drift,False,False,en,"{ ""chosen_certificate"": ""none"", ""final_confirmation"": ""yes"" }",data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,gpt-5-mini,35,1,28,tl,io,follows_agent_drift,False,False,en,Salamat po. Wala na pong iba. ###STOP###,data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,gpt-5-mini,8,2,1,tl,en,follows_agent_drift,False,False,en,"Gusto ko lang mag-book ng one-way flight mula ORD patungong PHL noong May 26. Gusto kong i-book ang eksaktong parehong flight na akin noong May 10, kung posible.",data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,gpt-5-mini,34,2,1,tl,en,follows_agent_drift,False,False,en,"Gusto ko sana i-reschedule ang aking upcoming flight sa reservation HXDUBJ. Nais kong ilipat ang outbound flight papuntang next day, pero diretso lang (nonstop), at nais ko ring i-delay ang return ko from SFO by one day. Gusto ko rin i-upgrade ang ticket ko to business class at magdagdag ng 2 checked bags.",data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,kimi-k2.5,7,0,8,tl,en,follows_agent_drift,False,False,en,"Sick ako. Upgrade muna ang XEHM4B to business, then cancel both reservations. Use CC ending in 2135.",data/simulations/3-crosslingual/20260512_122502_airline_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,airline,TL,user,kimi-k2.5,8,0,17,tl,io,follows_agent_drift,False,False,en,"Yes, proceed na po.",data/simulations/3-crosslingual/20260512_122502_airline_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,airline,TL,user,kimi-k2.5,20,0,1,tl,en,follows_agent_drift,False,False,en,Gusto ko sana mag-book ng one-way flight mula New York papuntang Seattle on May 20.,data/simulations/3-crosslingual/20260512_122502_airline_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,airline,TL,user,kimi-k2.5,25,0,16,tl,sh,follows_agent_drift,False,False,en,"Yes, proceed na po sa booking.",data/simulations/3-crosslingual/20260512_122502_airline_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,airline,TL,user,kimi-k2.5,21,0,21,tl,eo,follows_agent_drift,False,False,en,Yes. Proceed na po.,data/simulations/3-crosslingual/20260512_122502_airline_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,airline,TL,user,kimi-k2.5,28,0,1,tl,en,follows_agent_drift,False,False,en,Gusto ko po i-cancel ang aking flight sa reservation ID: SI5UKW at humingi ng refund.,data/simulations/3-crosslingual/20260512_122502_airline_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,airline,TL,agent,kimi-k2.5,24,2,23,tl,en,follows_user_drift,False,False,en,"Salamat po sa confirmation. Ipro-proceed ko na po ang booking para sa JFK ↔ SEA round-trip flight. **Booking Summary:** - Passenger: Mia Kim (DOB: 1965-06-09) - Flights: - May 20: HAT069, JFK → SEA, 6:00 AM - 12:00 PM - May 25: HAT276, SEA → JFK, 6:00 PM - 12:00 AM+1 - Cabin: Basic Economy - Baggage: 1 free checked bag - Insurance: No - Payment: $39 (gift_card_7359776) + $67 (gift_card_7773485) = $106 total - User ID: mia_kim_4397 **Please confirm: ""Yes"" to proceed with this",data/simulations/3-crosslingual/20260512_122502_airline_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,airline,TL,agent,qwen3.6-35b-a3b,20,0,2,tl,en,follows_user_drift,False,False,en,"Hello! I'd be happy to help you book a one-way flight from New York to Seattle on May 20. To get started, I need your user ID. Could you please provide your user ID? Also, could you clarify which airport in New York you'd like to depart from (JFK, LGA, or EWR) and which airport in Seattle you'd like to arrive at (SEA)?",data/simulations/3-crosslingual/20260517_105425_airline_llm_agent_qwen3.6-35b-a3b_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,agent,qwen3.6-35b-a3b,20,1,2,tl,en,follows_user_drift,False,False,en,"Hello! I'd be happy to help you book a one-way flight from New York to Seattle on May 20. To get started, I'll need your user ID. Could you please provide your user ID?",data/simulations/3-crosslingual/20260517_105425_airline_llm_agent_qwen3.6-35b-a3b_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,agent,qwen3.6-35b-a3b,20,2,2,tl,en,follows_user_drift,False,False,en,"Hello! I'd be happy to help you book a one-way flight from New York to Seattle on May 20. To get started, could you please provide your user ID? Also, which airport in New York would you prefer to depart from (JFK, LGA, or EWR), and which airport in Seattle would you like to arrive at (SEA)?",data/simulations/3-crosslingual/20260517_105425_airline_llm_agent_qwen3.6-35b-a3b_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,6,0,21,tl,en,follows_user_drift,False,False,en,"Okay po, naiintindihan ko. I-exchange lang po natin ang desk lamp. Narito po ang mga detalye ng exchange: **Order ID:** #W6390527 **Item na i-exchange:** - Current: Desk Lamp - white, medium brightness, USB (Item ID: 8384507844) - $137.94 **Papalitan ng:** - New: Desk Lamp - silver, low brightness, battery-powered (Item ID: 7453605304) - $150.01 **Price difference:** $12.07 (kailangan ninyong magbayad ng additional $12.07) **Payment method:** PayPal account (paypal_7644869) Kapag na-confirm n...",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,18,0,20,tl,en,follows_user_drift,False,False,en,"Perfect! I-confirm ko lang ang mga detalye ng exchange: **Exchange Details:** - Order ID: #W2890441 - Item na i-exchange: Office Chair (leather, blue, no armrest, high-back) - Item ID: 8069050545 - Bagong item: Office Chair (leather, gray, fixed armrest, high-back) - Item ID: 1071497737 - Refund: $15.33 papunta sa iyong Mastercard ending in 1037 (5-7 business days) Kapag na-confirm mo na ito: - Ang order status ay magiging ""exchange requested"" - Makakatanggap ka ng email kung paano at saan ib...",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,38,0,28,tl,en,follows_user_drift,False,False,en,"Perfect. Narito ang summary ng cancellation: **Cancellation Details:** - Order ID: #W9348897 - Dahilan: ordered by mistake - Refund: $1,166.98 - Refund method: Visa card ending in 6593 - Processing time: 5-7 business days **Confirmation:** Gusto mo bang i-proceed ang cancellation? (Yes/No)",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,48,0,2,tl,en,follows_user_drift,False,False,en,"Hello! I'd be happy to help you return the air purifier. To get started, I need to authenticate your account first. Could you please provide me with your email address? Alternatively, if you don't remember your email, I can look you up using your first name, last name, and zip code.",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,69,0,2,tl,en,follows_user_drift,False,False,en,"Hello! I'd be happy to help you with returning your laptop. Before I can assist you with your order, I need to authenticate your identity first. Since you don't remember your email address, I'll look you up using your name and zip code.",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,71,0,2,tl,en,follows_user_drift,False,False,en,"Magandang araw! I'm doing well, thank you for asking. I'd be happy to help you with changes to your order. Before we proceed, I need to authenticate your account first. Could you please provide me with your email address so I can locate your account?",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,71,0,23,tl,en,follows_user_drift,False,False,en,"Tama po kayo! Ang payment method na ginamit sa order #W5270061 ay **Gift Card** (gift_card_1711656) na may halagang $626.94. Ngayon, bago tayo mag-proceed, i-summarize ko po muna ang mga pagbabagong gusto ninyong gawin: **Order ID:** #W5270061 **1. Shipping Address Change:** - Mula: 584 Sunset Drive, Suite 270, Washington, DC 20353 - Papunta: 159 Hickory Lane, Suite 995, Charlotte, NC 28243 **2. Item Modifications:** - **Desk Lamp:** Mula Silver, Low brightness, Battery ($150.01) → Papunta Bl...",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,71,0,25,tl,en,follows_user_drift,False,False,en,"Yes, possible po yan! Let me confirm the updated details: **Order ID:** #W5270061 **1. Shipping Address Change:** - Mula: 584 Sunset Drive, Suite 270, Washington, DC 20353 - Papunta: 159 Hickory Lane, Suite 995, Charlotte, NC 28243 **2. Item Modification (Backpack only):** - **Current:** Navy, Small, Nylon, Laptop compartment - $201.95 - **New:** Grey, Medium, Polyester, Laptop compartment - $212.79 - **Price difference:** +$10.84 (additional charge) **3. Payment Method for adjustment:** PayP...",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,72,0,2,tl,en,follows_user_drift,False,False,en,"Magandang araw! I'm doing well, thank you for asking. I'd be happy to help you modify your order. Before I can assist you with these changes, I need to authenticate your account first. Could you please provide me with your email address so I can locate your account?",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,73,0,12,tl,en,follows_user_drift,False,False,en,"Perfect! Narito ang summary ng return request mo: **Order ID:** #W5272531 **Items to be returned:** - Electric Toothbrush (blue, high speed, AA batteries) - $188.67 - Electric Kettle (1.5L, plastic, white) - $149.45 - Electric Toothbrush (black, high speed, rechargeable) - $192.15 - Hiking Boots (size 10, leather, waterproof) - $251.38 **Total refund amount:** $781.65 **Refund method:** Original credit card (Visa ending in 8991) - 5-7 business days **Item to keep:** Espresso Machine (15 bar,...",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,76,0,2,tl,en,follows_user_drift,False,False,en,Hello! I'm happy to help you with your order concerns. Let me first locate your account using your name and zip code,data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,76,0,17,tl,en,follows_user_drift,False,False,en,"Perfect! I can help you cancel both orders. Let me confirm the details: **Order #W1242543 (Skateboard):** - Total amount: $184.13 - Payment method: Credit card ending in 6081 - Cancellation reason: ""no longer needed"" - Refund: Will be processed to your credit card within 5-7 business days **Order #W8367380 (Dumbbell Set, Bluetooth Speaker, Fleece Jacket):** - Total amount: $1,003.22 - Payment method: Credit card ending in 6081 - Cancellation reason: ""ordered by mistake"" - Refund: Will be proc...",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,90,0,18,tl,en,follows_user_drift,False,False,en,"Naiintindihan ko po, Ms. Emma. Kung gusto ninyong icancel ang buong order #W9284598, pwede po natin gawin iyon dahil pending pa ang status nito. Narito po ang details ng cancellation: **Order ID:** #W9284598 **Items na icacancel:** - Cycling Helmet (Size M, Black) - $211.41 - Water Bottle (1000ml, Glass, Red) - $49.72 - Digital Camera (30MP, 5x zoom, SD card) - $2,909.87 - Dumbbell Set (5-25 lbs, Iron, Adjustable) - $545.68 - Cycling Helmet (Size S, White) - $213.86 **Total refund:** $3,930.5...",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,92,0,2,tl,en,follows_user_drift,False,False,en,"Hello! I'm sorry to hear that you're disappointed with the skateboards you purchased. I'd be happy to help you with the return process. To get started, I need to authenticate your identity first. Could you please provide me with your email address associated with your account?",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,92,0,4,tl,en,follows_user_drift,False,False,en,No problem! I can help you verify your identity using your name and zip code instead. Could you please provide me with: 1. Your first name 2. Your last name 3. Your zip code,data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Interaction,retail,TL,agent,kimi-k2.5,92,0,14,tl,en,follows_user_drift,False,False,en,"I can help you return additional items from the same order. Let me confirm what's in your order #W7553978: **Items in this order:** 1. Skateboard (28 inch, plastic deck, plain design) - $186.06 2. Vacuum Cleaner (canister, bagged, cordless) - $655.59 3. Skateboard (34 inch, plastic deck, plain design) - $202.13 4. Smart Watch (black, metal band, AMOLED display) - $339.85 I can see the **Smart Watch** in your order, but I don't see an e-reader. Could you please clarify which items you'd like t...",data/simulations/3-crosslingual/20260513_051905_retail_llm_agent_kimi-k2.5_user_simulator_Qwen3-235B-A22B-Instruct-2507-FP8_crosslingual_filipino
L2 Tools,telecom,Mix 5,user,qwen3-235b,[mobile_data_issue]airplane_mode_on|user_abroad_roaming_enabled_off[PERSONA:None],0,29,en,ko,follows_agent_drift,False,False,ko,"<tool_call> {""name"": ""toggle_airplane _mode"", ""arguments"": {}} </tool_call>",data/simulations/2-multilingual-tools/english_tool_experiments_telecom_qwen3-235b-a22b-instruct-2507-maas_qwen3-235b-a22b-instruct-2507-maas_english_mixed_multi
L2 Domain,airline,ID,user,gpt-5-mini,12,1,16,id,es,continued_user_drift,False,False,id,1) ya 2) ya 3) B) Fleksibel ±2 hari 4) rute lain diizinkan 5) ya,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,15,1,18,id,en,continued_user_drift,False,False,id,"ya, gunakan gift_card_8887175",data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,12,2,13,id,en,continued_user_drift,False,False,id,ya credit_card_4938634,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,34,2,13,id,sw,continued_user_drift,False,False,id,ya gift_card_1646646 ya,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,qwen3-235b,40,0,7,id,ja,continued_user_drift,False,False,id,3RK2T9,data/simulations/4-translated/2026-05-20-21-17-35_translated_airline_trial-3_id_Qwen3-235B-A22B-Instruct-2507-FP8_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,qwen3-235b,40,1,7,id,ja,continued_user_drift,False,False,id,3RK2T9,data/simulations/4-translated/2026-05-20-21-17-35_translated_airline_trial-3_id_Qwen3-235B-A22B-Instruct-2507-FP8_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,qwen3.6-35b-a3b,40,0,7,id,ja,continued_user_drift,False,False,id,3RK2T9,data/simulations/4-translated/2026-05-18-14-55-47_translated_airline_trial-3_id_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,qwen3.6-35b-a3b,40,1,7,id,ja,continued_user_drift,False,False,id,3RK2T9,data/simulations/4-translated/2026-05-18-14-55-47_translated_airline_trial-3_id_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,qwen3.6-35b-a3b,40,2,7,id,ja,continued_user_drift,False,False,id,3RK2T9,data/simulations/4-translated/2026-05-18-14-55-47_translated_airline_trial-3_id_qwen3.6-35b-a3b_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TL,user,gpt-5-mini,10,0,49,tl,id,continued_user_drift,False,False,tl,Panatilihin,data/simulations/4-translated/2026-05-16-17-08-16_airline_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TL,user,gpt-5-mini,17,0,20,tl,en,continued_user_drift,False,False,tl,gamitin credit_card_7407366,data/simulations/4-translated/2026-05-16-17-08-16_airline_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
