run,experiment,domain,lang,agent_llm,user_llm,task_id,trial,reward,termination_reason,primary_failure_mode,secondary_failure_modes,tool_call_count,tool_error_count,expected_action_count,action_check_count,read_failed_count,write_failed_count,agent_language_score,example
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,107,1,0.0,user_stop,translated_identifier_lookup_failure,tool_errors;translated_identifier_lookup_failure;write_check_failed,8,7,2,2,0,2,1.0,"user=สวัสดีค่ะ! ฉันชื่อญาณ์รา อิโตะ รหัสไปรษณีย์ 75284 นะคะ ฉันเพิ่งได้รับรองเท้าเดินป่าที่สั่งไป แต่ดูเหมือนว่ามันจะถูกใส่มาแล้วน่ะค่ะ ไม่โอเคเลย! ฉันรู้สึกไม่พอใจมากเลยจริงๆ    ฉันอยา | calls=find_user_id_by_name_zip({""first_name"": ""ญาณ์รา"", ""last_name"": ""อิโตะ"", ""zip"": ""75284""}), find_user_id_by_email({""email"": ""yara.itooo@gmail.com""}), find_user_id_by_email({""email"": ""yara.i.to@outlook.com""}) | error=Error: User not found"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,110,1,0.0,user_stop,missing_required_write,refusal_or_policy_language;write_check_failed,7,0,3,3,0,3,1.0,"user=สวัสดีค่ะ ฉันชื่อโซเฟีย มาร์ติน ฉันเพิ่งย้ายบ้านไปอยู่ที่ใหม่บนถนนเอล์มอเวนิวในฮิวสตัน ซึ่งยังอยู่บนถนนเส้นเดิม แต่ต้องการอัปเดตที่อยู่ในการจัดส่งค่ะ  ฉันมีคำสั่งซื้อหนึ่งรายการที่ | calls=find_user_id_by_email({""email"": ""sophia.martin4832@example.com""}), get_user_details({""user_id"": ""sophia_martin_8570""}), get_order_details({""order_id"": ""#W1603792""})"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,111,1,0.0,user_stop,missing_required_write,placeholder_identifier;refusal_or_policy_language;write_check_failed,11,0,3,3,0,1,1.0,"user=สวัสดีค่ะ... ขอโทษนะคะที่ต้องรบกวน คือฉันอยากขอแก้ไขคำสั่งซื้อหน่อย ฉันสั่งแล็ปท็อปไปเมื่อวาน แต่ตอนนี้รู้สึกไม่ค่อยสบายใจนิดหน่อย เลยอยากปรับนิดหน่อยถ้าเป็นไปได้...  คือ... ฉันอยา | calls=find_user_id_by_name_zip({""first_name"": ""Yara"", ""last_name"": ""Silva"", ""zip"": ""77159""}), get_user_details({""user_id"": ""yara_silva_7567""}), get_order_details({""order_id"": ""#W9810810""})"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,113,1,0.0,user_stop,missing_required_write,assistant_multi_tool_call;refusal_or_policy_language;write_check_failed,6,0,2,2,0,2,1.0,"user=สวัสดีครับ ฉันต้องการยกเลิกคำสั่งซื้อที่ยังอยู่ในสถานะรอดำเนินการทั้งหมดครับ | calls=find_user_id_by_name_zip({""first_name"": ""Yara"", ""last_name"": ""Muller"", ""zip"": ""85041""}), get_user_details({""user_id"": ""yara_muller_8652""}), get_order_details({""order_id"": ""#W9384736""})"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,109,1,0.0,user_stop,wrong_write_arguments_or_state,placeholder_identifier;refusal_or_policy_language;tool_errors;write_check_failed,15,5,3,3,0,2,1.0,"user=สวัสดีค่ะ ฉันชื่อโซเฟีย มาร์ติน ฉันเพิ่งย้ายบ้านใหม่บนถนนเอล์ม อเวนิว ในฮิวสตัน ซึ่งยังอยู่ในถนนเส้นเดิม แต่เลขที่บ้านต่างกัน ฉันมีคำสั่งซื้อชุดกระเป๋าเดินทางที่ส่งไปยังที่อยู่ใหม่ | calls=find_user_id_by_email({""email"": ""sophia.martin4832@example.com""}), get_order_details({""order_id"": ""ORD-784522""}), get_order_details({""order_id"": ""ORD-784521""}) | error=Error: Order not found"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,1,2,0.0,user_stop,premature_refusal_or_policy_misread,read_check_failed;refusal_or_policy_language;write_check_failed,1,0,5,5,3,1,1.0,"user=สวัสดีครับ ผมชื่อ Yusuf Rossi รหัสไปรษณีย์ 19122 ผมเพิ่งได้รับคำสั่งซื้อ #W2378156 และต้องการขอเปลี่ยนแปลงบางอย่างในคำสั่งซื้อนี้ครับ  ผมต้องการขอเปลี่ยนคีย์บอร์ดกลไกที่สั่งไป เป็น | calls=get_order_details({""order_id"": ""#W2378156""})"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,112,1,0.0,user_stop,missing_required_write,tool_errors;write_check_failed,11,1,3,3,0,2,1.0,"user=ฉัน... ฉันต้องการแก้ไขคำสั่งซื้อหน่อยค่ะ มันสำคัญมาก... | calls=find_user_id_by_name_zip({""first_name"": ""Yara"", ""last_name"": ""Silva"", ""zip"": ""77159""}), get_order_details({""order_id"": ""#W0000001""}), get_user_details({""user_id"": ""yara_silva_7567""}) | error=Error: Order not found"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,3,2,0.0,user_stop,translated_identifier_lookup_failure,read_check_failed;refusal_or_policy_language;tool_errors;translated_identifier_lookup_failure;write_check_failed,2,1,12,12,10,1,1.0,"user=สวัสดีครับ ผมชื่อยูซุฟ รอสซี รหัสไปรษณีย์ 19122 นะครับ    ผมอยากรู้ว่าตอนนี้มีเสื้อยืดให้เลือกกี่แบบในร้านออนไลน์ครับ    แล้วก็ ผมมีคำสั่งซื้อที่ยังรอดำเนินการอยู่ อยากร้องขอเปลี่ย | calls=find_user_id_by_name_zip({""first_name"": ""ยูซุฟ"", ""last_name"": ""รอสซี"", ""zip"": ""19122""}), list_all_product_types({}) | error=Error: User not found"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,5,2,0.0,user_stop,premature_refusal_or_policy_misread,language_drift;read_check_failed;refusal_or_policy_language;write_check_failed,1,0,5,5,3,1,0.75,"user=สวัสดีค่ะ ฉันต้องการเปลี่ยนสินค้าสองอย่างที่สั่งไปก่อนหน้านี้ค่ะ คือขวดน้ำและโคมไฟตั้งโต๊ะ | calls=find_user_id_by_name_zip({""first_name"": ""Mei"", ""last_name"": ""Kovacs"", ""zip"": ""28236""})"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,4,2,1.0,user_stop,success,assistant_multi_tool_call;read_check_failed;refusal_or_policy_language,10,0,13,13,1,0,1.0,"user=สวัสดีครับ ผมต้องการทราบว่าตอนนี้มีตัวเลือกเสื้อยืดให้เลือกกี่แบบในร้านออนไลน์ครับ    และผมก็ต้องการแก้ไขคำสั่งซื้อเสื้อยืดที่รอดำเนินการทั้งหมดของผมให้เป็นสีม่วง ไซส์ S คอวีแบบเดิ | calls=find_user_id_by_name_zip({""first_name"": ""Yusuf"", ""last_name"": ""Rossi"", ""zip"": ""19122""}), get_user_details({""user_id"": ""yusuf_rossi_9620""}), get_order_details({""order_id"": ""#W6247578""})"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,7,2,0.0,user_stop,wrong_write_arguments_or_state,refusal_or_policy_language;write_check_failed,6,0,6,6,0,1,1.0,"user=สวัสดีค่ะ ฉันต้องการเปลี่ยนสินค้าสองอย่างที่ซื้อไปก่อนหน้านี้ค่ะ คือขวดน้ำและโคมไฟตั้งโต๊ะ | calls=find_user_id_by_name_zip({""first_name"": ""Mei"", ""last_name"": ""Kovacs"", ""zip"": ""28236""}), get_user_details({""user_id"": ""mei_kovacs_8020""}), get_order_details({""order_id"": ""#W6390527""})"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,2,2,0.0,user_stop,translated_identifier_lookup_failure,assistant_multi_tool_call;read_check_failed;refusal_or_policy_language;tool_errors;translated_identifier_lookup_failure;write_check_failed,12,2,11,11,9,1,1.0,"user=สวัสดีครับ ผมชื่อยูซุฟ รอสซี รหัสไปรษณีย์ 19122 นะครับ ผมต้องการทราบว่าตอนนี้มีเสื้อยืดให้เลือกกี่ตัวที่ available ในร้านค้าออนไลน์ และผมก็ต้องการส่งคืนเครื่องทำความสะอาด หูฟัง และ | calls=get_order_details({""order_id"": ""#W0001234""}), find_user_id_by_name_zip({""first_name"": ""ยูซุฟ"", ""last_name"": ""รอสซี"", ""zip"": ""19122""}), list_all_product_types({}) | error=Error: Order not found"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,9,2,1.0,user_stop,success,read_check_failed,6,0,6,6,1,0,1.0,"user=สวัสดีค่ะ ฉันชื่อเมย์ ฉันต้องการเปลี่ยนสินค้าสองอย่างที่สั่งไปก่อนหน้านี้ค่ะ คือขวดน้ำและโคมไฟตั้งโต๊ะ | calls=find_user_id_by_name_zip({""first_name"": ""Mei"", ""last_name"": ""Kovacs"", ""zip"": ""28236""}), get_user_details({""user_id"": ""mei_kovacs_8020""}), get_order_details({""order_id"": ""#W6390527""})"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,10,2,1.0,user_stop,success,assistant_multi_tool_call;read_check_failed;refusal_or_policy_language;tool_errors,3,2,5,5,3,0,1.0,"user=ฉันต้องการคืนสินค้าทั้งหมดที่สั่งไป 2 คำสั่งซื้อ | calls=find_user_id_by_email({""email"": ""mia.garcia2723@example.com""}), get_order_details({""order_id"": ""#W9876543""}), get_order_details({""order_id"": ""#W1234567""}) | error=Error: Order not found"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,8,2,0.0,user_stop,premature_refusal_or_policy_misread,read_check_failed;refusal_or_policy_language;write_check_failed,9,0,6,6,1,1,1.0,"user=สวัสดีค่ะ ฉันต้องการเปลี่ยนสินค้าสองอย่างที่ซื้อไปก่อนหน้านี้ค่ะ คือขวดน้ำและโคมไฟตั้งโต๊ะ | calls=find_user_id_by_name_zip({""first_name"": ""Mei"", ""last_name"": ""Kovacs"", ""zip"": ""28236""}), get_user_details({""user_id"": ""mei_kovacs_8020""}), get_order_details({""order_id"": ""#W6390527""})"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,11,2,0.0,user_stop,premature_refusal_or_policy_misread,assistant_multi_tool_call;read_check_failed;refusal_or_policy_language;tool_errors;write_check_failed,4,3,6,6,3,2,1.0,"user=ฉันต้องการคืนสินค้าทั้งหมดที่สั่งไป | calls=find_user_id_by_email({""email"": ""mia.garcia2723@example.com""}), get_order_details({""order_id"": ""#W0000001""}), get_order_details({""order_id"": ""#W0000002""}) | error=Error: Order not found"
2026-05-18-00-56-17_translated_retail_trial-3_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8,translated,retail,th,azure/gpt-5-mini,Qwen3-235B-A22B-Instruct-2507-FP8,12,2,1.0,user_stop,success,assistant_multi_tool_call;read_check_failed;refusal_or_policy_language;tool_errors,4,1,5,5,1,0,1.0,"user=สวัสดีครับ ผมชื่อเมีย กาเซีย รหัสผู้ใช้ mia_garcia_4516 อีเมล mia.garcia2723@example.com นะครับ    ผมต้องการขอคืนสินค้าที่เพิ่งสั่งไปเมื่อไม่กี่วันก่อนครับ เพราะผมเพิ่งตระหนักว่าคว | calls=get_order_details({""order_id"": ""#W0004829""}), get_user_details({""user_id"": ""mia_garcia_4516""}), get_order_details({""order_id"": ""#W5490111""}) | error=Error: Order not found"
